State,District,Block/Tehsil,Village,values,problem
GUJARAT,ANAND,PETLAD,SIHOL,0,Project
GUJARAT,ANAND,PETLAD,SIHOL,1,Others
GUJARAT,ANAND,TARAPUR,MOBHA,0,Salinity
GUJARAT,ANAND,TARAPUR,MOBHA,1,Dried_up
GUJARAT,ANAND,TARAPUR,MOBHA,0,Destroyed
GUJARAT,ANAND,TARAPUR,MOBHA,0,Sea_water
GUJARAT,ANAND,TARAPUR,MOBHA,0,Factory_waste
GUJARAT,ANAND,TARAPUR,MOBHA,0,Project
GUJARAT,ANAND,TARAPUR,MOBHA,0,Others
GUJARAT,ANAND,TARAPUR,TARAPUR,0,Salinity
GUJARAT,ANAND,TARAPUR,TARAPUR,0,Dried_up
GUJARAT,ANAND,TARAPUR,TARAPUR,0,Destroyed
GUJARAT,ANAND,TARAPUR,TARAPUR,0,Sea_water
GUJARAT,ANAND,TARAPUR,TARAPUR,0,Factory_waste
GUJARAT,ANAND,TARAPUR,TARAPUR,0,Project
GUJARAT,ANAND,TARAPUR,TARAPUR,18,Others
GUJARAT,ANAND,UMRETH,AHIMA,0,Salinity
GUJARAT,ANAND,UMRETH,AHIMA,1,Dried_up
GUJARAT,ANAND,UMRETH,AHIMA,0,Destroyed
GUJARAT,ANAND,UMRETH,AHIMA,0,Sea_water
GUJARAT,ANAND,UMRETH,AHIMA,0,Factory_waste
GUJARAT,ANAND,UMRETH,AHIMA,0,Project
GUJARAT,ANAND,UMRETH,AHIMA,0,Others
GUJARAT,ANAND,UMRETH,ARDI,0,Salinity
GUJARAT,ANAND,UMRETH,ARDI,1,Dried_up
GUJARAT,ANAND,UMRETH,ARDI,0,Destroyed
GUJARAT,ANAND,UMRETH,ARDI,0,Sea_water
GUJARAT,ANAND,UMRETH,ARDI,0,Factory_waste
GUJARAT,ANAND,UMRETH,ARDI,0,Project
GUJARAT,ANAND,UMRETH,ARDI,0,Others
GUJARAT,ANAND,UMRETH,KHAKHANPUR,0,Salinity
GUJARAT,ANAND,UMRETH,KHAKHANPUR,2,Dried_up
GUJARAT,ANAND,UMRETH,KHAKHANPUR,0,Destroyed
GUJARAT,ANAND,UMRETH,KHAKHANPUR,0,Sea_water
GUJARAT,ANAND,UMRETH,KHAKHANPUR,0,Factory_waste
GUJARAT,ANAND,UMRETH,KHAKHANPUR,0,Project
GUJARAT,ANAND,UMRETH,KHAKHANPUR,0,Others
GUJARAT,ANAND,UMRETH,LINGADA,0,Salinity
GUJARAT,ANAND,UMRETH,LINGADA,6,Dried_up
GUJARAT,ANAND,UMRETH,LINGADA,0,Destroyed
GUJARAT,ANAND,UMRETH,LINGADA,0,Sea_water
GUJARAT,ANAND,UMRETH,LINGADA,0,Factory_waste
GUJARAT,ANAND,UMRETH,LINGADA,0,Project
GUJARAT,ANAND,UMRETH,LINGADA,2,Others
GUJARAT,BHARUCH,AMOD,ACHHOD,2,Salinity
GUJARAT,BHARUCH,AMOD,ACHHOD,1,Dried_up
GUJARAT,BHARUCH,AMOD,ACHHOD,1,Destroyed
GUJARAT,BHARUCH,AMOD,ACHHOD,0,Sea_water
GUJARAT,BHARUCH,AMOD,ACHHOD,0,Factory_waste
GUJARAT,BHARUCH,AMOD,ACHHOD,0,Project
GUJARAT,BHARUCH,AMOD,ACHHOD,10,Others
GUJARAT,BHARUCH,AMOD,ADWALA,0,Salinity
GUJARAT,BHARUCH,AMOD,ADWALA,0,Dried_up
GUJARAT,BHARUCH,AMOD,ADWALA,0,Destroyed
GUJARAT,BHARUCH,AMOD,ADWALA,0,Sea_water
GUJARAT,BHARUCH,AMOD,ADWALA,0,Factory_waste
GUJARAT,BHARUCH,AMOD,ADWALA,0,Project
GUJARAT,BHARUCH,AMOD,ADWALA,5,Others
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,6,Salinity
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,0,Dried_up
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,0,Destroyed
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,0,Sea_water
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,0,Factory_waste
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,0,Project
GUJARAT,BHARUCH,BHARUCH,ANGARESHWAR,0,Others
GUJARAT,BHARUCH,BHARUCH,JHANOR,7,Salinity
GUJARAT,BHARUCH,BHARUCH,JHANOR,0,Dried_up
GUJARAT,BHARUCH,BHARUCH,JHANOR,0,Destroyed
GUJARAT,BHARUCH,BHARUCH,JHANOR,0,Sea_water
GUJARAT,BHARUCH,BHARUCH,JHANOR,0,Factory_waste
GUJARAT,BHARUCH,BHARUCH,JHANOR,0,Project
GUJARAT,BHARUCH,BHARUCH,JHANOR,0,Others
GUJARAT,BHARUCH,BHARUCH,KARGAT,0,Salinity
GUJARAT,BHARUCH,BHARUCH,KARGAT,0,Dried_up
GUJARAT,BHARUCH,BHARUCH,KARGAT,0,Destroyed
GUJARAT,BHARUCH,BHARUCH,KARGAT,0,Sea_water
GUJARAT,BHARUCH,BHARUCH,KARGAT,0,Factory_waste
GUJARAT,BHARUCH,BHARUCH,KARGAT,0,Project
GUJARAT,BHARUCH,BHARUCH,KARGAT,1,Others
GUJARAT,BHARUCH,HANSOT,DIGAS,0,Salinity
GUJARAT,BHARUCH,HANSOT,DIGAS,0,Dried_up
GUJARAT,BHARUCH,HANSOT,DIGAS,0,Destroyed
GUJARAT,BHARUCH,HANSOT,DIGAS,0,Sea_water
GUJARAT,BHARUCH,HANSOT,DIGAS,0,Factory_waste
GUJARAT,BHARUCH,HANSOT,DIGAS,0,Project
GUJARAT,BHARUCH,HANSOT,DIGAS,3,Others
GUJARAT,BHARUCH,HANSOT,LLAV,0,Salinity
GUJARAT,BHARUCH,HANSOT,LLAV,0,Dried_up
GUJARAT,BHARUCH,HANSOT,LLAV,0,Destroyed
GUJARAT,BHARUCH,HANSOT,LLAV,0,Sea_water
GUJARAT,BHARUCH,HANSOT,LLAV,0,Factory_waste
GUJARAT,BHARUCH,HANSOT,LLAV,0,Project
GUJARAT,BHARUCH,HANSOT,LLAV,1,Others
GUJARAT,BHARUCH,HANSOT,MOTHIYA,0,Salinity
GUJARAT,BHARUCH,HANSOT,MOTHIYA,0,Dried_up
GUJARAT,BHARUCH,HANSOT,MOTHIYA,0,Destroyed
GUJARAT,BHARUCH,HANSOT,MOTHIYA,0,Sea_water
GUJARAT,BHARUCH,HANSOT,MOTHIYA,0,Factory_waste
GUJARAT,BHARUCH,HANSOT,MOTHIYA,0,Project
GUJARAT,BHARUCH,HANSOT,MOTHIYA,6,Others
GUJARAT,BHARUCH,HANSOT,ROHID,0,Salinity
GUJARAT,BHARUCH,HANSOT,ROHID,0,Dried_up
GUJARAT,BHARUCH,HANSOT,ROHID,0,Destroyed
GUJARAT,BHARUCH,HANSOT,ROHID,0,Sea_water
GUJARAT,BHARUCH,HANSOT,ROHID,0,Factory_waste
GUJARAT,BHARUCH,HANSOT,ROHID,0,Project
GUJARAT,BHARUCH,HANSOT,ROHID,8,Others
GUJARAT,BHARUCH,HANSOT,UTRAJ,0,Salinity
GUJARAT,BHARUCH,HANSOT,UTRAJ,0,Dried_up
GUJARAT,BHARUCH,HANSOT,UTRAJ,0,Destroyed
GUJARAT,BHARUCH,HANSOT,UTRAJ,0,Sea_water
GUJARAT,BHARUCH,HANSOT,UTRAJ,0,Factory_waste
GUJARAT,BHARUCH,HANSOT,UTRAJ,0,Project
GUJARAT,BHARUCH,HANSOT,UTRAJ,2,Others
GUJARAT,BHARUCH,JAGHADIA,AMOD,0,Salinity
GUJARAT,BHARUCH,JAGHADIA,AMOD,1,Dried_up
GUJARAT,BHARUCH,JAGHADIA,AMOD,0,Destroyed
GUJARAT,BHARUCH,JAGHADIA,AMOD,0,Sea_water
GUJARAT,BHARUCH,JAGHADIA,AMOD,0,Factory_waste
GUJARAT,BHARUCH,JAGHADIA,AMOD,0,Project
GUJARAT,BHARUCH,JAGHADIA,AMOD,1,Others
GUJARAT,BHARUCH,JAGHADIA,FULWADI,0,Salinity
GUJARAT,BHARUCH,JAGHADIA,FULWADI,1,Dried_up
GUJARAT,BHARUCH,JAGHADIA,FULWADI,0,Destroyed
GUJARAT,BHARUCH,JAGHADIA,FULWADI,0,Sea_water
GUJARAT,BHARUCH,JAGHADIA,FULWADI,0,Factory_waste
GUJARAT,BHARUCH,JAGHADIA,FULWADI,0,Project
GUJARAT,BHARUCH,JAGHADIA,FULWADI,0,Others
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,0,Salinity
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,14,Dried_up
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,0,Destroyed
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,0,Sea_water
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,0,Factory_waste
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,0,Project
GUJARAT,BHARUCH,JAGHADIA,SULTANPURA,7,Others
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,0,Salinity
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,2,Dried_up
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,0,Destroyed
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,0,Sea_water
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,0,Factory_waste
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,0,Project
GUJARAT,BHAVNAGAR,UMRALA,LAKHAWAD,0,Others
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,0,Salinity
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,1,Dried_up
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,0,Destroyed
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,0,Sea_water
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,0,Factory_waste
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,0,Project
GUJARAT,JAMNAGAR,JAMJODHPUR,AMBARDI BHUPAT,0,Others
GUJARAT,KHEDA,KATHLAL,DAMPAT,0,Salinity
GUJARAT,KHEDA,KATHLAL,DAMPAT,0,Dried_up
GUJARAT,KHEDA,KATHLAL,DAMPAT,0,Destroyed
GUJARAT,KHEDA,KATHLAL,DAMPAT,0,Sea_water
GUJARAT,KHEDA,KATHLAL,DAMPAT,0,Factory_waste
GUJARAT,KHEDA,KATHLAL,DAMPAT,0,Project
GUJARAT,KHEDA,KATHLAL,DAMPAT,1,Others
GUJARAT,MORBI,TANKARA,VAGHGADH,0,Salinity
GUJARAT,MORBI,TANKARA,VAGHGADH,0,Dried_up
GUJARAT,MORBI,TANKARA,VAGHGADH,0,Destroyed
GUJARAT,MORBI,TANKARA,VAGHGADH,0,Sea_water
GUJARAT,MORBI,TANKARA,VAGHGADH,0,Factory_waste
GUJARAT,MORBI,TANKARA,VAGHGADH,0,Project
GUJARAT,MORBI,TANKARA,VAGHGADH,4,Others
GUJARAT,MORBI,WANKANER,VANKIYA,0,Salinity
GUJARAT,MORBI,WANKANER,VANKIYA,0,Dried_up
GUJARAT,MORBI,WANKANER,VANKIYA,0,Destroyed
GUJARAT,MORBI,WANKANER,VANKIYA,0,Sea_water
GUJARAT,MORBI,WANKANER,VANKIYA,0,Factory_waste
GUJARAT,MORBI,WANKANER,VANKIYA,0,Project
GUJARAT,MORBI,WANKANER,VANKIYA,1,Others
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,0,Salinity
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,0,Dried_up
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,0,Destroyed
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,0,Sea_water
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,0,Factory_waste
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,0,Project
GUJARAT,SABARKANTHA,PRANTIJ,MAUCHHA,2,Others
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,0,Salinity
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,0,Dried_up
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,0,Destroyed
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,0,Sea_water
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,0,Factory_waste
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,0,Project
GUJARAT,SABARKANTHA,PRANTIJ,POGLU,1,Others
HIMACHAL PRADESH,UNA,AMB,Santo Tila,0,Salinity
HIMACHAL PRADESH,UNA,AMB,Santo Tila,0,Dried_up
HIMACHAL PRADESH,UNA,AMB,Santo Tila,0,Destroyed
HIMACHAL PRADESH,UNA,AMB,Santo Tila,0,Sea_water
HIMACHAL PRADESH,UNA,AMB,Santo Tila,0,Factory_waste
HIMACHAL PRADESH,UNA,AMB,Santo Tila,0,Project
HIMACHAL PRADESH,UNA,AMB,Santo Tila,1,Others
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,0,Salinity
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,0,Dried_up
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,2,Destroyed
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,0,Sea_water
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,0,Factory_waste
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,0,Project
JAMMU & KASHMIR,JAMMU,ARNIA,NANDPUR,0,Others
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,0,Salinity
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,0,Dried_up
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,0,Destroyed
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,0,Sea_water
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,0,Factory_waste
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,0,Project
JAMMU & KASHMIR,KATHUA,HIRANAGAR,ALLU CHAK,1,Others
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,0,Salinity
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,0,Dried_up
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,0,Destroyed
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,0,Sea_water
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,2,Factory_waste
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,0,Project
JAMMU & KASHMIR,SAMBA,GAGWAL,MUTHI KHURD,0,Others
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,0,Salinity
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,0,Dried_up
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,1,Destroyed
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,0,Sea_water
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,0,Factory_waste
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,0,Project
JHARKHAND,East Singhbhum,GOLMURI CUM JUGSALAI,Bara Gobindpur,0,Others
JHARKHAND,Garhwa,SAGMA,Putur,0,Salinity
JHARKHAND,Garhwa,SAGMA,Putur,1,Dried_up
JHARKHAND,Garhwa,SAGMA,Putur,0,Destroyed
JHARKHAND,Garhwa,SAGMA,Putur,0,Sea_water
JHARKHAND,Garhwa,SAGMA,Putur,0,Factory_waste
JHARKHAND,Garhwa,SAGMA,Putur,0,Project
JHARKHAND,Garhwa,SAGMA,Putur,0,Others
JHARKHAND,Giridih,DUMARI,Dhibra,0,Salinity
JHARKHAND,Giridih,DUMARI,Dhibra,1,Dried_up
JHARKHAND,Giridih,DUMARI,Dhibra,0,Destroyed
JHARKHAND,Giridih,DUMARI,Dhibra,0,Sea_water
JHARKHAND,Giridih,DUMARI,Dhibra,0,Factory_waste
JHARKHAND,Giridih,DUMARI,Dhibra,0,Project
JHARKHAND,Giridih,DUMARI,Dhibra,0,Others
KARNATAKA,Bangalore,Anekal,Narayanaghatta,0,Salinity
KARNATAKA,Bangalore,Anekal,Narayanaghatta,1,Dried_up
KARNATAKA,Bangalore,Anekal,Narayanaghatta,0,Destroyed
KARNATAKA,Bangalore,Anekal,Narayanaghatta,0,Sea_water
KARNATAKA,Bangalore,Anekal,Narayanaghatta,0,Factory_waste
KARNATAKA,Bangalore,Anekal,Narayanaghatta,0,Project
KARNATAKA,Bangalore,Anekal,Narayanaghatta,0,Others
KARNATAKA,Bangalore,Anekal,S.Medihalli,1,Salinity
KARNATAKA,Bangalore,Anekal,S.Medihalli,11,Dried_up
KARNATAKA,Bangalore,Anekal,S.Medihalli,0,Destroyed
KARNATAKA,Bangalore,Anekal,S.Medihalli,0,Sea_water
KARNATAKA,Bangalore,Anekal,S.Medihalli,0,Factory_waste
KARNATAKA,Bangalore,Anekal,S.Medihalli,0,Project
KARNATAKA,Bangalore,Anekal,S.Medihalli,0,Others
KARNATAKA,Bangalore,Anekal,Solur,0,Salinity
KARNATAKA,Bangalore,Anekal,Solur,3,Dried_up
KARNATAKA,Bangalore,Anekal,Solur,0,Destroyed
KARNATAKA,Bangalore,Anekal,Solur,0,Sea_water
KARNATAKA,Bangalore,Anekal,Solur,0,Factory_waste
KARNATAKA,Bangalore,Anekal,Solur,1,Project
KARNATAKA,Bangalore,Anekal,Solur,0,Others
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,0,Salinity
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,0,Dried_up
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,0,Destroyed
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,0,Sea_water
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,0,Factory_waste
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,0,Project
KARNATAKA,Bangalore,Bangalore North,Chagalahatti,1,Others
KARNATAKA,Bangalore,Bangalore North,Hunachur,0,Salinity
KARNATAKA,Bangalore,Bangalore North,Hunachur,8,Dried_up
KARNATAKA,Bangalore,Bangalore North,Hunachur,0,Destroyed
KARNATAKA,Bangalore,Bangalore North,Hunachur,0,Sea_water
KARNATAKA,Bangalore,Bangalore North,Hunachur,0,Factory_waste
KARNATAKA,Bangalore,Bangalore North,Hunachur,0,Project
KARNATAKA,Bangalore,Bangalore North,Hunachur,0,Others
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,0,Salinity
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,0,Destroyed
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,0,Project
KARNATAKA,Bangalore Rural,Devanahalli,Dasarahalli,1,Others
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,0,Salinity
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,0,Dried_up
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,0,Destroyed
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,0,Sea_water
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,0,Factory_waste
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,0,Project
KARNATAKA,Bangalore Rural,Devanahalli,Kodagurki,3,Others
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,0,Salinity
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,2,Destroyed
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,0,Project
KARNATAKA,Bangalore Rural,Dod Ballapur,Bankenahalli,0,Others
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,0,Salinity
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,1,Dried_up
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,0,Destroyed
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,0,Sea_water
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,0,Factory_waste
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,0,Project
KARNATAKA,Bangalore Rural,Dod Ballapur,Chikka Tumkur,10,Others
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,0,Salinity
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,0,Destroyed
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,0,Project
KARNATAKA,Bangalore Rural,Dod Ballapur,Jinkebachchahalli,1,Others
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,0,Salinity
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,0,Dried_up
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,0,Destroyed
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,0,Sea_water
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,0,Factory_waste
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,0,Project
KARNATAKA,Bangalore Rural,Dod Ballapur,Thimmasandra,5,Others
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,0,Salinity
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,0,Dried_up
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,0,Destroyed
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,0,Sea_water
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,0,Factory_waste
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,0,Project
KARNATAKA,Bangalore Rural,Dod Ballapur,Veerapura,3,Others
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,0,Salinity
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,0,Destroyed
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,0,Project
KARNATAKA,Bangalore Rural,Dod Ballapur,Yedlahalli,1,Others
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Ankonahalli,4,Others
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Arasanahalli,25,Others
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Giddappanahalli,4,Others
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Kadaranapura,2,Others
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Kodipura,4,Others
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Kolathur,1,Others
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,1,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Nallaganahalli,8,Others
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,0,Destroyed
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,0,Sea_water
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,0,Factory_waste
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,0,Project
KARNATAKA,Bangalore Rural,Hosakote,Ramapura,1,Others
KARNATAKA,Bangalore Rural,Hosakote,Sulibele,0,Salinity
KARNATAKA,Bangalore Rural,Hosakote,Sulibele,0,Dried_up
KARNATAKA,Bangalore Rural,Hosakote,Sulibele,0,Destroyed
