State,District,Block/Tehsil,Village,values,problem
KARNATAKA,Belgaum,Chikodi,Benadi,0,Sea_water
KARNATAKA,Belgaum,Chikodi,Benadi,0,Factory_waste
KARNATAKA,Belgaum,Chikodi,Benadi,0,Project
KARNATAKA,Belgaum,Chikodi,Benadi,1,Others
KARNATAKA,Belgaum,Chikodi,Gavan,0,Salinity
KARNATAKA,Belgaum,Chikodi,Gavan,0,Dried_up
KARNATAKA,Belgaum,Chikodi,Gavan,0,Destroyed
KARNATAKA,Belgaum,Chikodi,Gavan,0,Sea_water
KARNATAKA,Belgaum,Chikodi,Gavan,1,Factory_waste
KARNATAKA,Belgaum,Chikodi,Gavan,0,Project
KARNATAKA,Belgaum,Chikodi,Gavan,0,Others
KARNATAKA,Belgaum,Chikodi,Nainglaj,0,Salinity
KARNATAKA,Belgaum,Chikodi,Nainglaj,0,Dried_up
KARNATAKA,Belgaum,Chikodi,Nainglaj,0,Destroyed
KARNATAKA,Belgaum,Chikodi,Nainglaj,0,Sea_water
KARNATAKA,Belgaum,Chikodi,Nainglaj,0,Factory_waste
KARNATAKA,Belgaum,Chikodi,Nainglaj,0,Project
KARNATAKA,Belgaum,Chikodi,Nainglaj,1,Others
KARNATAKA,Belgaum,Hukeri,Yemakanmardi,0,Salinity
KARNATAKA,Belgaum,Hukeri,Yemakanmardi,0,Dried_up
KARNATAKA,Belgaum,Hukeri,Yemakanmardi,1,Destroyed
KARNATAKA,Belgaum,Hukeri,Yemakanmardi,0,Sea_water
KARNATAKA,Belgaum,Hukeri,Yemakanmardi,0,Factory_waste
KARNATAKA,Belgaum,Hukeri,Yemakanmardi,0,Project
KARNATAKA,Belgaum,Hukeri,Yemakanmardi,0,Others
KARNATAKA,Belgaum,Khanapur,Hindalagi,0,Salinity
KARNATAKA,Belgaum,Khanapur,Hindalagi,0,Dried_up
KARNATAKA,Belgaum,Khanapur,Hindalagi,1,Destroyed
KARNATAKA,Belgaum,Khanapur,Hindalagi,0,Sea_water
KARNATAKA,Belgaum,Khanapur,Hindalagi,0,Factory_waste
KARNATAKA,Belgaum,Khanapur,Hindalagi,0,Project
KARNATAKA,Belgaum,Khanapur,Hindalagi,0,Others
KARNATAKA,Belgaum,Khanapur,Kapoli (K.G.),1,Salinity
KARNATAKA,Belgaum,Khanapur,Kapoli (K.G.),0,Dried_up
KARNATAKA,Belgaum,Khanapur,Kapoli (K.G.),0,Destroyed
KARNATAKA,Belgaum,Khanapur,Kapoli (K.G.),0,Sea_water
KARNATAKA,Belgaum,Khanapur,Kapoli (K.G.),0,Factory_waste
KARNATAKA,Belgaum,Khanapur,Kapoli (K.G.),0,Project
KARNATAKA,Belgaum,Khanapur,Kapoli (K.G.),0,Others
KARNATAKA,Belgaum,Raybag,Nagaral,1,Salinity
KARNATAKA,Belgaum,Raybag,Nagaral,0,Dried_up
KARNATAKA,Belgaum,Raybag,Nagaral,5,Destroyed
KARNATAKA,Belgaum,Raybag,Nagaral,0,Sea_water
KARNATAKA,Belgaum,Raybag,Nagaral,0,Factory_waste
KARNATAKA,Belgaum,Raybag,Nagaral,0,Project
KARNATAKA,Belgaum,Raybag,Nagaral,0,Others
KARNATAKA,Belgaum,Soundatti,Basidoni,0,Salinity
KARNATAKA,Belgaum,Soundatti,Basidoni,2,Dried_up
KARNATAKA,Belgaum,Soundatti,Basidoni,0,Destroyed
KARNATAKA,Belgaum,Soundatti,Basidoni,0,Sea_water
KARNATAKA,Belgaum,Soundatti,Basidoni,0,Factory_waste
KARNATAKA,Belgaum,Soundatti,Basidoni,0,Project
KARNATAKA,Belgaum,Soundatti,Basidoni,0,Others
KARNATAKA,Belgaum,Soundatti,Benakatti,0,Salinity
KARNATAKA,Belgaum,Soundatti,Benakatti,11,Dried_up
KARNATAKA,Belgaum,Soundatti,Benakatti,1,Destroyed
KARNATAKA,Belgaum,Soundatti,Benakatti,0,Sea_water
KARNATAKA,Belgaum,Soundatti,Benakatti,0,Factory_waste
KARNATAKA,Belgaum,Soundatti,Benakatti,0,Project
KARNATAKA,Belgaum,Soundatti,Benakatti,1,Others
KARNATAKA,Belgaum,Soundatti,Hooli,0,Salinity
KARNATAKA,Belgaum,Soundatti,Hooli,0,Dried_up
KARNATAKA,Belgaum,Soundatti,Hooli,1,Destroyed
KARNATAKA,Belgaum,Soundatti,Hooli,0,Sea_water
KARNATAKA,Belgaum,Soundatti,Hooli,0,Factory_waste
KARNATAKA,Belgaum,Soundatti,Hooli,0,Project
KARNATAKA,Belgaum,Soundatti,Hooli,0,Others
KARNATAKA,Belgaum,Soundatti,Jakabal,0,Salinity
KARNATAKA,Belgaum,Soundatti,Jakabal,1,Dried_up
KARNATAKA,Belgaum,Soundatti,Jakabal,0,Destroyed
KARNATAKA,Belgaum,Soundatti,Jakabal,0,Sea_water
KARNATAKA,Belgaum,Soundatti,Jakabal,0,Factory_waste
KARNATAKA,Belgaum,Soundatti,Jakabal,0,Project
KARNATAKA,Belgaum,Soundatti,Jakabal,0,Others
KARNATAKA,Belgaum,Soundatti,Katamalli,0,Salinity
KARNATAKA,Belgaum,Soundatti,Katamalli,0,Dried_up
KARNATAKA,Belgaum,Soundatti,Katamalli,0,Destroyed
KARNATAKA,Belgaum,Soundatti,Katamalli,0,Sea_water
KARNATAKA,Belgaum,Soundatti,Katamalli,0,Factory_waste
KARNATAKA,Belgaum,Soundatti,Katamalli,0,Project
KARNATAKA,Belgaum,Soundatti,Katamalli,1,Others
KARNATAKA,Bellary,Bellary,Kurugodu,1,Salinity
KARNATAKA,Bellary,Bellary,Kurugodu,1,Dried_up
KARNATAKA,Bellary,Bellary,Kurugodu,0,Destroyed
KARNATAKA,Bellary,Bellary,Kurugodu,0,Sea_water
KARNATAKA,Bellary,Bellary,Kurugodu,0,Factory_waste
KARNATAKA,Bellary,Bellary,Kurugodu,0,Project
KARNATAKA,Bellary,Bellary,Kurugodu,0,Others
KARNATAKA,Bidar,Basavakalyan,Gadlegaon (B),1,Salinity
KARNATAKA,Bidar,Basavakalyan,Gadlegaon (B),0,Dried_up
KARNATAKA,Bidar,Basavakalyan,Gadlegaon (B),0,Destroyed
KARNATAKA,Bidar,Basavakalyan,Gadlegaon (B),0,Sea_water
KARNATAKA,Bidar,Basavakalyan,Gadlegaon (B),0,Factory_waste
KARNATAKA,Bidar,Basavakalyan,Gadlegaon (B),0,Project
KARNATAKA,Bidar,Basavakalyan,Gadlegaon (B),0,Others
KARNATAKA,Bidar,Homnabad,Hippargaon,0,Salinity
KARNATAKA,Bidar,Homnabad,Hippargaon,0,Dried_up
KARNATAKA,Bidar,Homnabad,Hippargaon,0,Destroyed
KARNATAKA,Bidar,Homnabad,Hippargaon,0,Sea_water
KARNATAKA,Bidar,Homnabad,Hippargaon,0,Factory_waste
KARNATAKA,Bidar,Homnabad,Hippargaon,0,Project
KARNATAKA,Bidar,Homnabad,Hippargaon,1,Others
KARNATAKA,Bidar,Homnabad,Udamnalli,0,Salinity
KARNATAKA,Bidar,Homnabad,Udamnalli,9,Dried_up
KARNATAKA,Bidar,Homnabad,Udamnalli,0,Destroyed
KARNATAKA,Bidar,Homnabad,Udamnalli,0,Sea_water
KARNATAKA,Bidar,Homnabad,Udamnalli,0,Factory_waste
KARNATAKA,Bidar,Homnabad,Udamnalli,0,Project
KARNATAKA,Bidar,Homnabad,Udamnalli,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Aldur,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Aldur,27,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Aldur,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Aldur,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Aldur,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Aldur,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Aldur,1,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Badanaguppe,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Badanaguppe,3,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Badanaguppe,2,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Badanaguppe,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Badanaguppe,1,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Badanaguppe,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Badanaguppe,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Boodamballi,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Boodamballi,2,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Boodamballi,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Boodamballi,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Boodamballi,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Boodamballi,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Boodamballi,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Byadamudlu,1,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Byadamudlu,0,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Byadamudlu,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Byadamudlu,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Byadamudlu,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Byadamudlu,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Byadamudlu,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Chowdahalli,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Chowdahalli,2,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Chowdahalli,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Chowdahalli,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Chowdahalli,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Chowdahalli,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Chowdahalli,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Ganaganur,1,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Ganaganur,75,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Ganaganur,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Ganaganur,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Ganaganur,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Ganaganur,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Ganaganur,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,4,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,1,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Gulipura,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,H.Mookahalli,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,H.Mookahalli,1,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,H.Mookahalli,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,H.Mookahalli,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,H.Mookahalli,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,H.Mookahalli,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,H.Mookahalli,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,2,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadi,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,6,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,5,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Heggavadipura,16,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Homma,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Homma,29,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Homma,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Homma,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Homma,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Homma,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Homma,2,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,0,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,30,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Hondarabalu,2,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,K.Mookahalli,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,K.Mookahalli,16,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,K.Mookahalli,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,K.Mookahalli,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,K.Mookahalli,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,K.Mookahalli,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,K.Mookahalli,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Kamaravadi,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Kamaravadi,12,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Kamaravadi,3,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Kamaravadi,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Kamaravadi,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Kamaravadi,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Kamaravadi,26,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Kasturu,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Kasturu,13,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Kasturu,16,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Kasturu,2,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Kasturu,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Kasturu,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Kasturu,5,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Melmala,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Melmala,9,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Melmala,3,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Melmala,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Melmala,2,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Melmala,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Melmala,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Muthige,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Muthige,0,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Muthige,1,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Muthige,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Muthige,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Muthige,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Muthige,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,0,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Nagavalli,1,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,44,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Navilur,19,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Puttanapura,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Puttanapura,0,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Puttanapura,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Puttanapura,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Puttanapura,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Puttanapura,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Puttanapura,11,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Rechamballi,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Rechamballi,17,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Rechamballi,1,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Rechamballi,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Rechamballi,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Rechamballi,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Rechamballi,2,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,1,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,38,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,2,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Santhemarahalli,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Singanapura,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Singanapura,16,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Singanapura,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Singanapura,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Singanapura,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Singanapura,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Singanapura,0,Others
KARNATAKA,Chamarajanagar,Chamarajanagar,Thelanur,0,Salinity
KARNATAKA,Chamarajanagar,Chamarajanagar,Thelanur,3,Dried_up
KARNATAKA,Chamarajanagar,Chamarajanagar,Thelanur,0,Destroyed
KARNATAKA,Chamarajanagar,Chamarajanagar,Thelanur,0,Sea_water
KARNATAKA,Chamarajanagar,Chamarajanagar,Thelanur,0,Factory_waste
KARNATAKA,Chamarajanagar,Chamarajanagar,Thelanur,0,Project
KARNATAKA,Chamarajanagar,Chamarajanagar,Thelanur,0,Others
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,0,Salinity
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,0,Dried_up
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,0,Destroyed
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,0,Sea_water
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,1,Project
KARNATAKA,Chikkaballapura,Bagepalli,Byrappalli,23,Others
KARNATAKA,Chikkaballapura,Bagepalli,Musaliganapalli,0,Salinity
KARNATAKA,Chikkaballapura,Bagepalli,Musaliganapalli,0,Dried_up
KARNATAKA,Chikkaballapura,Bagepalli,Musaliganapalli,0,Destroyed
KARNATAKA,Chikkaballapura,Bagepalli,Musaliganapalli,0,Sea_water
KARNATAKA,Chikkaballapura,Bagepalli,Musaliganapalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Bagepalli,Musaliganapalli,0,Project
KARNATAKA,Chikkaballapura,Bagepalli,Musaliganapalli,1,Others
KARNATAKA,Chikkaballapura,Bagepalli,Narayanampalli,0,Salinity
KARNATAKA,Chikkaballapura,Bagepalli,Narayanampalli,0,Dried_up
KARNATAKA,Chikkaballapura,Bagepalli,Narayanampalli,0,Destroyed
KARNATAKA,Chikkaballapura,Bagepalli,Narayanampalli,0,Sea_water
KARNATAKA,Chikkaballapura,Bagepalli,Narayanampalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Bagepalli,Narayanampalli,0,Project
KARNATAKA,Chikkaballapura,Bagepalli,Narayanampalli,11,Others
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,0,Salinity
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,0,Dried_up
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,0,Destroyed
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,0,Sea_water
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,2,Factory_waste
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,0,Project
KARNATAKA,Chikkaballapura,Bagepalli,Penamala,0,Others
KARNATAKA,Chikkaballapura,Bagepalli,Thimmaiahgaripalli,0,Salinity
KARNATAKA,Chikkaballapura,Bagepalli,Thimmaiahgaripalli,0,Dried_up
KARNATAKA,Chikkaballapura,Bagepalli,Thimmaiahgaripalli,0,Destroyed
KARNATAKA,Chikkaballapura,Bagepalli,Thimmaiahgaripalli,0,Sea_water
KARNATAKA,Chikkaballapura,Bagepalli,Thimmaiahgaripalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Bagepalli,Thimmaiahgaripalli,0,Project
KARNATAKA,Chikkaballapura,Bagepalli,Thimmaiahgaripalli,1,Others
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,0,Salinity
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,1,Dried_up
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,0,Destroyed
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,0,Sea_water
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,0,Project
KARNATAKA,Chikkaballapura,Chikkaballapura,Bommahalli,0,Others
KARNATAKA,Chikkaballapura,Chikkaballapura,Harobande,3,Salinity
KARNATAKA,Chikkaballapura,Chikkaballapura,Harobande,0,Dried_up
KARNATAKA,Chikkaballapura,Chikkaballapura,Harobande,0,Destroyed
KARNATAKA,Chikkaballapura,Chikkaballapura,Harobande,0,Sea_water
KARNATAKA,Chikkaballapura,Chikkaballapura,Harobande,0,Factory_waste
KARNATAKA,Chikkaballapura,Chikkaballapura,Harobande,0,Project
KARNATAKA,Chikkaballapura,Chikkaballapura,Harobande,0,Others
KARNATAKA,Chikkaballapura,Chikkaballapura,Kuppahalli,1,Salinity
KARNATAKA,Chikkaballapura,Chikkaballapura,Kuppahalli,0,Dried_up
KARNATAKA,Chikkaballapura,Chikkaballapura,Kuppahalli,0,Destroyed
KARNATAKA,Chikkaballapura,Chikkaballapura,Kuppahalli,0,Sea_water
KARNATAKA,Chikkaballapura,Chikkaballapura,Kuppahalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Chikkaballapura,Kuppahalli,0,Project
KARNATAKA,Chikkaballapura,Chikkaballapura,Kuppahalli,0,Others
KARNATAKA,Chikkaballapura,Chikkaballapura,Marasanahalli,1,Salinity
KARNATAKA,Chikkaballapura,Chikkaballapura,Marasanahalli,0,Dried_up
KARNATAKA,Chikkaballapura,Chikkaballapura,Marasanahalli,0,Destroyed
KARNATAKA,Chikkaballapura,Chikkaballapura,Marasanahalli,0,Sea_water
KARNATAKA,Chikkaballapura,Chikkaballapura,Marasanahalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Chikkaballapura,Marasanahalli,0,Project
KARNATAKA,Chikkaballapura,Chikkaballapura,Marasanahalli,0,Others
KARNATAKA,Chikkaballapura,Chikkaballapura,Muthukadahalli,0,Salinity
KARNATAKA,Chikkaballapura,Chikkaballapura,Muthukadahalli,0,Dried_up
KARNATAKA,Chikkaballapura,Chikkaballapura,Muthukadahalli,0,Destroyed
KARNATAKA,Chikkaballapura,Chikkaballapura,Muthukadahalli,0,Sea_water
KARNATAKA,Chikkaballapura,Chikkaballapura,Muthukadahalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Chikkaballapura,Muthukadahalli,0,Project
KARNATAKA,Chikkaballapura,Chikkaballapura,Muthukadahalli,1,Others
KARNATAKA,Chikkaballapura,Chikkaballapura,Yerramaranahalli,0,Salinity
KARNATAKA,Chikkaballapura,Chikkaballapura,Yerramaranahalli,0,Dried_up
KARNATAKA,Chikkaballapura,Chikkaballapura,Yerramaranahalli,0,Destroyed
KARNATAKA,Chikkaballapura,Chikkaballapura,Yerramaranahalli,0,Sea_water
KARNATAKA,Chikkaballapura,Chikkaballapura,Yerramaranahalli,0,Factory_waste
KARNATAKA,Chikkaballapura,Chikkaballapura,Yerramaranahalli,0,Project
KARNATAKA,Chikkaballapura,Chikkaballapura,Yerramaranahalli,1,Others
KARNATAKA,Chikkaballapura,Chintamani,Agrahara,0,Salinity
KARNATAKA,Chikkaballapura,Chintamani,Agrahara,0,Dried_up
KARNATAKA,Chikkaballapura,Chintamani,Agrahara,0,Destroyed
KARNATAKA,Chikkaballapura,Chintamani,Agrahara,0,Sea_water
KARNATAKA,Chikkaballapura,Chintamani,Agrahara,0,Factory_waste
KARNATAKA,Chikkaballapura,Chintamani,Agrahara,0,Project
KARNATAKA,Chikkaballapura,Chintamani,Agrahara,1,Others
KARNATAKA,Chikkaballapura,Chintamani,Bukkanahalli,0,Salinity
KARNATAKA,Chikkaballapura,Chintamani,Bukkanahalli,0,Dried_up
KARNATAKA,Chikkaballapura,Chintamani,Bukkanahalli,0,Destroyed
KARNATAKA,Chikkaballapura,Chintamani,Bukkanahalli,0,Sea_water
KARNATAKA,Chikkaballapura,Chintamani,Bukkanahalli,0,Factory_waste
