State,District,Block/Tehsil,Village,values,problem
ANDHRA PRADESH,Anantapur,Yadiki,Yadiki,0,Destroyed
ANDHRA PRADESH,Anantapur,Yadiki,Yadiki,0,Sea_water
ANDHRA PRADESH,Anantapur,Yadiki,Yadiki,0,Factory_waste
ANDHRA PRADESH,Anantapur,Yadiki,Yadiki,0,Project
ANDHRA PRADESH,Anantapur,Yadiki,Yadiki,0,Others
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,0,Salinity
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,1,Dried_up
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,0,Destroyed
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,0,Sea_water
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,0,Factory_waste
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,0,Project
ANDHRA PRADESH,Anantapur,Yellanur,Singavaram,0,Others
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,1,Salinity
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,49,Dried_up
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,8,Destroyed
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,0,Sea_water
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,0,Factory_waste
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,0,Project
ANDHRA PRADESH,Chittoor,B.Kothakota,B.Kothakota,0,Others
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,0,Salinity
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,16,Dried_up
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,0,Destroyed
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,0,Sea_water
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,0,Project
ANDHRA PRADESH,Chittoor,B.Kothakota,Badikayalapalle,0,Others
ANDHRA PRADESH,Chittoor,B.Kothakota,Bayyappagaripalle,1,Salinity
ANDHRA PRADESH,Chittoor,B.Kothakota,Bayyappagaripalle,1,Dried_up
ANDHRA PRADESH,Chittoor,B.Kothakota,Bayyappagaripalle,16,Destroyed
ANDHRA PRADESH,Chittoor,B.Kothakota,Bayyappagaripalle,0,Sea_water
ANDHRA PRADESH,Chittoor,B.Kothakota,Bayyappagaripalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,B.Kothakota,Bayyappagaripalle,0,Project
ANDHRA PRADESH,Chittoor,B.Kothakota,Bayyappagaripalle,0,Others
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,6,Salinity
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,2,Dried_up
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,11,Destroyed
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,0,Sea_water
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,0,Factory_waste
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,0,Project
ANDHRA PRADESH,Chittoor,B.Kothakota,Beerangi,0,Others
ANDHRA PRADESH,Chittoor,B.Kothakota,Gattu,0,Salinity
ANDHRA PRADESH,Chittoor,B.Kothakota,Gattu,48,Dried_up
ANDHRA PRADESH,Chittoor,B.Kothakota,Gattu,27,Destroyed
ANDHRA PRADESH,Chittoor,B.Kothakota,Gattu,2,Sea_water
ANDHRA PRADESH,Chittoor,B.Kothakota,Gattu,0,Factory_waste
ANDHRA PRADESH,Chittoor,B.Kothakota,Gattu,0,Project
ANDHRA PRADESH,Chittoor,B.Kothakota,Gattu,0,Others
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,0,Salinity
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,0,Dried_up
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,3,Destroyed
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,0,Sea_water
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,0,Project
ANDHRA PRADESH,Chittoor,B.Kothakota,Gollapalle,0,Others
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,0,Salinity
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,0,Dried_up
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,1,Destroyed
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,0,Sea_water
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,0,Factory_waste
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,0,Project
ANDHRA PRADESH,Chittoor,B.Kothakota,Gummasamudram,0,Others
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,0,Salinity
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,3,Dried_up
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,0,Destroyed
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,0,Project
ANDHRA PRADESH,Chittoor,Baireddipalle,Donthirallapalle,0,Others
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,0,Salinity
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,2,Dried_up
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,0,Destroyed
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,0,Project
ANDHRA PRADESH,Chittoor,Baireddipalle,Mulathimmepalle,0,Others
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,0,Salinity
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,1,Dried_up
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,0,Destroyed
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,0,Sea_water
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,0,Factory_waste
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,0,Project
ANDHRA PRADESH,Chittoor,Baireddipalle,Pathurnatham,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Beripalle,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Beripalle,22,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Beripalle,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Beripalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Beripalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Beripalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Beripalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Bodabandla,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Bodabandla,25,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Bodabandla,2,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Bodabandla,3,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Bodabandla,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Bodabandla,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Bodabandla,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,1,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,20,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,2,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,1,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Gollapalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,15,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,3,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Jambuvaripalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Kallurupalle,1,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Kallurupalle,0,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Kallurupalle,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Kallurupalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Kallurupalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Kallurupalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Kallurupalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Kalvamogilappa Kandrig,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Kalvamogilappa Kandrig,1,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Kalvamogilappa Kandrig,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Kalvamogilappa Kandrig,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Kalvamogilappa Kandrig,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Kalvamogilappa Kandrig,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Kalvamogilappa Kandrig,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Keeramanda,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Keeramanda,139,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Keeramanda,2,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Keeramanda,4,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Keeramanda,1,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Keeramanda,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Keeramanda,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Kurmaipalle,13,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Kurmaipalle,50,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Kurmaipalle,20,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Kurmaipalle,2,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Kurmaipalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Kurmaipalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Kurmaipalle,1,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Mahasamudram,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Mahasamudram,7,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Mahasamudram,3,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Mahasamudram,8,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Mahasamudram,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Mahasamudram,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Mahasamudram,1,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Mogili,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Mogili,22,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Mogili,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Mogili,1,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Mogili,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Mogili,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Mogili,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Mothagunta,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Mothagunta,11,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Mothagunta,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Mothagunta,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Mothagunta,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Mothagunta,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Mothagunta,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,1,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,61,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,24,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Nalagampalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Nallangadu,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Nallangadu,24,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Nallangadu,1,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Nallangadu,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Nallangadu,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Nallangadu,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Nallangadu,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Noonegundlapalle,1,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Noonegundlapalle,7,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Noonegundlapalle,18,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Noonegundlapalle,24,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Noonegundlapalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Noonegundlapalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Noonegundlapalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Palamakulapalle,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Palamakulapalle,3,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Palamakulapalle,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Palamakulapalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Palamakulapalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Palamakulapalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Palamakulapalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Paleru,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Paleru,83,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Paleru,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Paleru,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Paleru,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Paleru,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Paleru,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,121,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,1,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,2,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Ragimanipenta,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Sadakuppam,2,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Sadakuppam,71,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Sadakuppam,1,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Sadakuppam,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Sadakuppam,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Sadakuppam,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Sadakuppam,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Setteri,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Setteri,45,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Setteri,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Setteri,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Setteri,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Setteri,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Setteri,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,1,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,1,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,13,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Tekumanda,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Thambuganipalle,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Thambuganipalle,59,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Thambuganipalle,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Thambuganipalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Thambuganipalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Thambuganipalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Thambuganipalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Thoompayanapalle,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Thoompayanapalle,59,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Thoompayanapalle,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Thoompayanapalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Thoompayanapalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Thoompayanapalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Thoompayanapalle,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba,70,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba Kuppam,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba Kuppam,94,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba Kuppam,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba Kuppam,4,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba Kuppam,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba Kuppam,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Thumba Kuppam,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Venkatagiri,0,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Venkatagiri,61,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Venkatagiri,0,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Venkatagiri,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Venkatagiri,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Venkatagiri,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Venkatagiri,0,Others
ANDHRA PRADESH,Chittoor,Bangarupalem,Vepanapalle,1,Salinity
ANDHRA PRADESH,Chittoor,Bangarupalem,Vepanapalle,64,Dried_up
ANDHRA PRADESH,Chittoor,Bangarupalem,Vepanapalle,3,Destroyed
ANDHRA PRADESH,Chittoor,Bangarupalem,Vepanapalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Bangarupalem,Vepanapalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Bangarupalem,Vepanapalle,0,Project
ANDHRA PRADESH,Chittoor,Bangarupalem,Vepanapalle,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,0,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,39,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,2,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Agarala,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,0,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,0,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,20,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Arepalle,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Dornakambala,2,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Dornakambala,0,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Dornakambala,0,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Dornakambala,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Dornakambala,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Dornakambala,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Dornakambala,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,0,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,1,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,10,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Ithepalle,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,0,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,0,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,4,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Mamandur,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Nagapatla,0,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Nagapatla,5,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Nagapatla,10,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Nagapatla,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Nagapatla,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Nagapatla,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Nagapatla,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,22,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,1,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,13,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Panapakam,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,0,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,1,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,2,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Sanambatla,0,Others
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,0,Salinity
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,3,Dried_up
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,0,Destroyed
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,0,Sea_water
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,0,Project
ANDHRA PRADESH,Chittoor,Chandragiri,Sesha Puram,0,Others
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,1,Salinity
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,4,Dried_up
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,0,Destroyed
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,0,Sea_water
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,0,Project
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Bhakarapet,0,Others
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,0,Salinity
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,5,Dried_up
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,0,Destroyed
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,0,Sea_water
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,0,Factory_waste
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,0,Project
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chattevaripalem,0,Others
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chinnagotti Gallu,0,Salinity
ANDHRA PRADESH,Chittoor,Chinnagottigallu,Chinnagotti Gallu,24,Dried_up
